cid,id_review,positive_review_int
14577,29037,0
17905,29038,0
17404,29039,0
14544,29040,0
12721,29041,1
14987,29042,0
12763,29043,0
18077,29044,0
14189,29045,0
13969,29046,1
16019,29047,0
13,29048,0
13230,29049,0
14709,29050,0
15570,29051,0
14217,29052,0
17990,29053,0
15881,29054,0
16565,29055,1
17897,29056,1
16191,29057,1
16570,29058,0
15514,29059,0
15694,29060,0
14865,29061,0
15854,29062,0
16814,29063,0
17580,29064,1
13295,29065,1
12748,29066,0
17188,29067,1
15996,29068,0
16353,29069,1
17091,29070,0
15641,29071,0
13520,29072,0
15823,29073,1
14769,29074,0
12721,29075,1
14390,29076,1
17752,29077,0
16775,29078,0
15916,29079,0
14206,29080,1
16134,29081,0
15048,29082,1
13267,29083,0
12967,29084,0
17213,29085,0
14156,29086,0
13963,29087,0
17890,29088,0
13488,29089,0
17720,29090,1
18004,29091,0
15165,29092,0
14030,29093,0
14437,29094,1
17430,29095,1
15048,29096,0
15780,29097,1
15159,29098,1
13880,29099,0
18239,29100,1
15290,29101,0
15159,29102,1
14932,29103,0
16353,29104,0
17655,29105,0
12662,29106,0
17787,29107,1
15858,29108,1
13266,29109,1
12738,29110,0
18141,29111,0
15544,29112,1
17720,29113,0
15694,29114,1
15454,29115,1
14047,29116,0
12681,29117,0
14045,29118,1
15713,29119,0
13786,29120,0
15279,29121,1
14142,29122,0
13240,29123,0
18176,29124,0
17760,29125,0
15179,29126,0
17377,29127,0
17912,29128,1
13078,29129,1
13178,29130,0
14161,29131,0
15605,29132,0
15555,29133,1
17643,29134,0
15107,29135,1
15347,29136,1
14107,29137,1
16098,29138,1
15923,29139,0
14220,29140,0
14735,29141,0
15197,29142,0
15513,29143,0
16402,29144,0
16062,29145,0
12826,29146,0
15081,29147,0
13078,29148,1
14560,29149,0
13092,29150,1
17920,29151,0
17820,29152,0
15329,29153,0
15827,29154,0
12377,29155,1
12731,29156,0
17633,29157,1
18223,29158,0
15860,29159,0
15780,29160,1
17411,29161,1
13599,29162,0
16754,29163,0
15713,29164,1
18085,29165,0
12867,29166,0
14639,29167,1
14573,29168,0
17135,29169,1
15811,29170,0
12348,29171,0
18116,29172,0
14057,29173,0
13089,29174,0
14215,29175,1
13715,29176,0
18092,29177,0
13715,29178,0
12705,29179,0
14985,29180,0
16393,29181,0
12621,29182,1
17259,29183,0
13999,29184,0
14290,29185,0
14082,29186,1
14030,29187,0
15581,29188,1
16010,29189,1
13078,29190,1
13520,29191,1
17059,29192,1
15984,29193,0
18239,29194,1
14081,29195,0
17796,29196,0
17964,29197,0
17894,29198,0
16816,29199,0
14796,29200,0
17288,29201,1
13506,29202,1
16186,29203,1
16814,29204,0
14961,29205,1
16203,29206,1
14159,29207,1
15555,29208,0
17890,29209,0
14401,29210,0
17262,29211,0
15018,29212,0
17677,29213,1
15240,29214,0
16717,29215,0
16367,29216,1
14729,29217,0
17404,29218,0
16883,29219,0
15039,29220,0
16916,29221,0
17404,29222,1
14298,29223,0
15005,29224,0
17238,29225,0
14878,29226,1
12913,29227,0
17643,29228,1
16839,29229,0
14498,29230,0
18178,29231,0
16125,29232,1
17019,29233,0
18229,29234,0
12763,29235,1
14437,29236,0
15570,29237,1
13124,29238,1
18119,29239,1
15945,29240,0
13758,29241,0
16202,29242,0
14047,29243,1
13370,29244,0
15100,29245,0
18074,29246,0
17059,29247,0
15366,29248,1
15181,29249,0
15002,29250,1
14032,29251,1
12867,29252,0
13506,29253,1
17890,29254,1
14821,29255,0
15752,29256,0
13113,29257,0
14388,29258,0
15291,29259,0
13715,29260,1
17288,29261,0
15079,29262,1
15838,29263,0
17757,29264,0
16810,29265,1
16255,29266,1
13767,29267,0
15211,29268,0
14618,29269,1
13941,29270,1
15192,29271,0
18102,29272,0
15482,29273,0
14085,29274,1
14081,29275,0
15544,29276,0
16883,29277,1
15640,29278,0
16274,29279,0
15039,29280,0
16654,29281,0
15101,29282,0
16726,29283,1
15602,29284,0
16596,29285,0
14414,29286,0
17968,29287,0
14150,29288,1
17870,29289,0
16743,29290,0
18239,29291,1
13488,29292,1
15605,29293,1
17135,29294,1
16316,29295,0
13534,29296,0
13495,29297,0
13999,29298,0
12989,29299,1
16365,29300,1
16499,29301,0
16700,29302,0
13305,29303,0
13155,29304,0
13758,29305,0
17827,29306,0
17897,29307,1
17855,29308,0
17420,29309,0
17682,29310,1
14577,29311,0
14709,29312,0
12649,29313,0
14213,29314,1
18004,29315,1
15856,29316,0
13448,29317,0
12748,29318,1
13077,29319,0
12989,29320,1
13230,29321,0
16558,29322,0
17381,29323,0
17526,29324,1
17980,29325,0
16996,29326,1
17802,29327,1
14813,29328,0
12417,29329,1
17068,29330,0
16422,29331,0
14565,29332,0
14713,29333,1
14479,29334,0
12766,29335,0
16477,29336,0
12808,29337,0
16858,29338,0
13145,29339,0
17220,29340,1
16770,29341,0
12471,29342,0
14396,29343,0
13458,29344,0
14702,29345,0
13758,29346,1
17950,29347,1
14161,29348,0
17706,29349,0
13173,29350,0
18229,29351,1
17340,29352,0
16019,29353,1
15827,29354,0
16817,29355,0
14282,29356,0
14334,29357,0
16810,29358,1
12763,29359,0
14334,29360,0
17320,29361,0
16905,29362,1
18229,29363,1
15628,29364,1
13627,29365,1
13627,29366,0
12971,29367,0
17025,29368,1
15502,29369,0
15018,29370,0
13694,29371,0
15246,29372,0
17044,29373,0
16861,29374,0
14821,29375,0
15525,29376,1
14487,29377,0
13092,29378,1
18229,29379,0
16701,29380,0
15246,29381,0
13230,29382,0
14031,29383,1
16711,29384,0
16927,29385,1
16252,29386,0
13094,29387,0
17062,29388,1
13225,29389,0
16873,29390,0
17890,29391,1
17722,29392,0
15514,29393,1
14932,29394,0
14373,29395,0
17068,29396,1
13468,29397,0
16081,29398,0
14505,29399,1
16670,29400,0
17674,29401,0
13198,29402,0
12913,29403,0
13491,29404,0
14443,29405,0
15502,29406,0
15038,29407,1
17339,29408,0
14062,29409,0
17897,29410,0
15880,29411,1
14527,29412,1
17339,29413,1
13958,29414,0
16885,29415,0
15107,29416,1
17419,29417,0
15204,29418,0
12865,29419,0
15032,29420,0
17320,29421,0
16168,29422,1
17720,29423,1
15899,29424,0
13854,29425,0
14396,29426,0
12433,29427,0
15838,29428,0
13,29429,0
16519,29430,0
12686,29431,0
15512,29432,1
15898,29433,0
16726,29434,1
18260,29435,0
16163,29436,0
12370,29437,1
17238,29438,1
13520,29439,0
16905,29440,0
15160,29441,1
17211,29442,0
13090,29443,1
14016,29444,1
13458,29445,0
16262,29446,0
17392,29447,0
16634,29448,1
17611,29449,1
17033,29450,0
16402,29451,0
17442,29452,0
17912,29453,1
16048,29454,1
14544,29455,1
18119,29456,1
14236,29457,0
13455,29458,0
16353,29459,0
12427,29460,1
17358,29461,0
13948,29462,1
12377,29463,0
15373,29464,0
16556,29465,0
13829,29466,0
17596,29467,0
15811,29468,0
16722,29469,0
17320,29470,0
14078,29471,1
17228,29472,0
15574,29473,0
14448,29474,1
15093,29475,1
15366,29476,0
17954,29477,1
15547,29478,1
14713,29479,0
13458,29480,0
12731,29481,1
15602,29482,0
13173,29483,0
16746,29484,0
17236,29485,0
18050,29486,1
12708,29487,0
17691,29488,0
13576,29489,1
13230,29490,1
12826,29491,0
12725,29492,0
16042,29493,1
16718,29494,0
17551,29495,0
16717,29496,1
13748,29497,1
12708,29498,0
13199,29499,0
15955,29500,0
15708,29501,1
15574,29502,0
17026,29503,1
12753,29504,1
15078,29505,1
12766,29506,0
15950,29507,0
12395,29508,0
14107,29509,1
16812,29510,1
16795,29511,0
17961,29512,0
15544,29513,1
17917,29514,1
14176,29515,1
14161,29516,0
14907,29517,1
13230,29518,0
12980,29519,1
17580,29520,0
15750,29521,1
16558,29522,0
12808,29523,0
14667,29524,0
17949,29525,1
16365,29526,0
15062,29527,1
16042,29528,1
14775,29529,0
16705,29530,1
13199,29531,1
17838,29532,0
15194,29533,0
17685,29534,0
17827,29535,0
16293,29536,1
12666,29537,1
17519,29538,0
12829,29539,0
16670,29540,0
15111,29541,1
14479,29542,0
18074,29543,0
15498,29544,0
17525,29545,1
14415,29546,1
17674,29547,0
17324,29548,0
14952,29549,0
17135,29550,0
13831,29551,0
16985,29552,1
17033,29553,1
16885,29554,0
14810,29555,0
12567,29556,0
16083,29557,1
12551,29558,1
17223,29559,0
17659,29560,0
16579,29561,0
14491,29562,1
12474,29563,1
12427,29564,1
17450,29565,0
17858,29566,0
13652,29567,0
15482,29568,0
17917,29569,0
14161,29570,1
15894,29571,0
17863,29572,1
18144,29573,0
15581,29574,0
12600,29575,0
13941,29576,0
13178,29577,0
13534,29578,0
15301,29579,1
15298,29580,0
17967,29581,1
17126,29582,1
15555,29583,0
17951,29584,0
15529,29585,1
16926,29586,0
15197,29587,0
17288,29588,0
17428,29589,0
17809,29590,0
13145,29591,0
15555,29592,0
13295,29593,0
17819,29594,0
16350,29595,0
13145,29596,0
17181,29597,0
16705,29598,0
12915,29599,1
13705,29600,0
17752,29601,0
15299,29602,0
17720,29603,1
12494,29604,0
14987,29605,0
12386,29606,1
17454,29607,1
17091,29608,1
13034,29609,0
14907,29610,0
18230,29611,1
14688,29612,1
12785,29613,1
16250,29614,0
15070,29615,0
14220,29616,1
16138,29617,0
16752,29618,1
17519,29619,0
17869,29620,0
17288,29621,0
17646,29622,0
15111,29623,1
12755,29624,0
15708,29625,1
12708,29626,0
17912,29627,1
16553,29628,1
17230,29629,0
13138,29630,0
13652,29631,1
13715,29632,0
17799,29633,0
14282,29634,0
14344,29635,0
14673,29636,1
14419,29637,0
18239,29638,0
17396,29639,1
15889,29640,0
15028,29641,0
17530,29642,1
16717,29643,0
16353,29644,0
15996,29645,1
18193,29646,0
17059,29647,1
13089,29648,0
13030,29649,0
15752,29650,0
16293,29651,1
15107,29652,0
14688,29653,0
15021,29654,1
17739,29655,1
17646,29656,1
15777,29657,1
16904,29658,0
17548,29659,0
16553,29660,0
13198,29661,0
15858,29662,0
16916,29663,0
13065,29664,0
17179,29665,1
16686,29666,1
16722,29667,0
13963,29668,0
16411,29669,0
13829,29670,1
16814,29671,0
15512,29672,0
16686,29673,1
17460,29674,0
14401,29675,0
17041,29676,0
12557,29677,0
15805,29678,0
15894,29679,0
17675,29680,1
13021,29681,1
13113,29682,1
12791,29683,0
15535,29684,1
17858,29685,0
13145,29686,1
15394,29687,1
17857,29688,0
17288,29689,0
17596,29690,0
18061,29691,0
13534,29692,0
15898,29693,1
17041,29694,0
15299,29695,0
16140,29696,1
14639,29697,0
15380,29698,0
13173,29699,0
13787,29700,1
12865,29701,1
16013,29702,1
17456,29703,0
17068,29704,1
13611,29705,1
13831,29706,1
12731,29707,0
14898,29708,0
17720,29709,0
13455,29710,1
13829,29711,0
15192,29712,1
14639,29713,1
17442,29714,1
15780,29715,1
17671,29716,0
15039,29717,0
15780,29718,0
15769,29719,1
14821,29720,0
13327,29721,1
12865,29722,1
17044,29723,0
17690,29724,0
16293,29725,0
16779,29726,1
14735,29727,0
16233,29728,1
18225,29729,1
16525,29730,0
17841,29731,1
16570,29732,1
16065,29733,0
16560,29734,1
16210,29735,0
14441,29736,0
16899,29737,0
17905,29738,0
13030,29739,1
16950,29740,0
15311,29741,1
16134,29742,1
16241,29743,0
16140,29744,0
14045,29745,0
17706,29746,1
16065,29747,1
17873,29748,1
17870,29749,0
17580,29750,1
12682,29751,0
16863,29752,0
16525,29753,0
14107,29754,0
16456,29755,0
18037,29756,0
15290,29757,0
15350,29758,1
14684,29759,0
15304,29760,0
15620,29761,0
14415,29762,0
12753,29763,1
17611,29764,0
15482,29765,0
14525,29766,1
17262,29767,0
16726,29768,0
17228,29769,0
17375,29770,0
16202,29771,1
16402,29772,0
17706,29773,1
12877,29774,0
16402,29775,0
13138,29776,0
17496,29777,1
15858,29778,1
12683,29779,0
17702,29780,0
13305,29781,0
16656,29782,0
14849,29783,1
14443,29784,0
15329,29785,0
16812,29786,0
12841,29787,0
13319,29788,0
17905,29789,0
15953,29790,0
17596,29791,0
12586,29792,0
12720,29793,0
15351,29794,0
15732,29795,0
16928,29796,0
13786,29797,1
15070,29798,0
16550,29799,0
16122,29800,0
17211,29801,0
15304,29802,0
13013,29803,0
13238,29804,0
14395,29805,0
17696,29806,0
12666,29807,0
17690,29808,0
16134,29809,1
16153,29810,0
17685,29811,0
16221,29812,1
13969,29813,1
14733,29814,1
14298,29815,0
16556,29816,0
17580,29817,0
14030,29818,0
16065,29819,0
16670,29820,0
17339,29821,0
15392,29822,1
15021,29823,1
15044,29824,0
15615,29825,0
12867,29826,0
14083,29827,0
12668,29828,0
17796,29829,0
16086,29830,1
17858,29831,0
16255,29832,1
14264,29833,0
12980,29834,1
16858,29835,0
16059,29836,0
14646,29837,0
14932,29838,0
16883,29839,0
13426,29840,0
13418,29841,1
18109,29842,0
17396,29843,0
13958,29844,1
16746,29845,0
14577,29846,1
12839,29847,0
17700,29848,1
17406,29849,0
16916,29850,0
14243,29851,1
16402,29852,0
15547,29853,0
16596,29854,0
12763,29855,0
14777,29856,1
14573,29857,0
12441,29858,1
16916,29859,1
18230,29860,0
15602,29861,0
17454,29862,0
13497,29863,1
15660,29864,0
17629,29865,0
15502,29866,0
14060,29867,0
18050,29868,0
17375,29869,1
16134,29870,1
14723,29871,0
17581,29872,1
16805,29873,0
14176,29874,1
13747,29875,0
16262,29876,0
12841,29877,0
16519,29878,0
17377,29879,1
12963,29880,0
15044,29881,1
12540,29882,0
16150,29883,0
16010,29884,0
15240,29885,0
12725,29886,1
18245,29887,1
17430,29888,0
15111,29889,1
15732,29890,0
15664,29891,0
14355,29892,0
15867,29893,1
13270,29894,0
17969,29895,0
15680,29896,0
16560,29897,1
18144,29898,0
18260,29899,1
14213,29900,1
16839,29901,0
15738,29902,1
12855,29903,0
14373,29904,1
15811,29905,0
14419,29906,1
16558,29907,1
12434,29908,0
12779,29909,0
14032,29910,0
17581,29911,0
13408,29912,0
15181,29913,0
12826,29914,1
14437,29915,0
14206,29916,0
17218,29917,0
17841,29918,0
13874,29919,0
18011,29920,1
16186,29921,1
15769,29922,0
15525,29923,0
14813,29924,0
14085,29925,0
17381,29926,0
17449,29927,0
16098,29928,1
17442,29929,0
12433,29930,0
15111,29931,0
15827,29932,1
13869,29933,1
13488,29934,1
17450,29935,0
15620,29936,1
16191,29937,1
17682,29938,0
16519,29939,1
14409,29940,1
17419,29941,0
18041,29942,1
16711,29943,1
17865,29944,0
13138,29945,0
12755,29946,0
17676,29947,1
14821,29948,0
16995,29949,1
16905,29950,1
13030,29951,0
15602,29952,1
13599,29953,0
15304,29954,0
15602,29955,1
15159,29956,0
15329,29957,0
16634,29958,0
16814,29959,1
14449,29960,0
16233,29961,0
12649,29962,0
14413,29963,0
13155,29964,1
13869,29965,1
14001,29966,1
16885,29967,0
17841,29968,1
17897,29969,1
17706,29970,0
18077,29971,0
18239,29972,0
17873,29973,0
15468,29974,0
17591,29975,0
12785,29976,1
15965,29977,0
14775,29978,0
14491,29979,1
14037,29980,0
15805,29981,1
16656,29982,0
16150,29983,0
12427,29984,1
18223,29985,0
12980,29986,0
14135,29987,0
17430,29988,0
15570,29989,0
17019,29990,0
13854,29991,1
17790,29992,0
15945,29993,0
15805,29994,0
14696,29995,0
12791,29996,0
13880,29997,0
16638,29998,0
16782,29999,1
14205,30000,0
14829,30001,1
16265,30002,0
17358,30003,0
13138,30004,0
15332,30005,0
15987,30006,0
17591,30007,1
17551,30008,0
17460,30009,0
17976,30010,0
17890,30011,0
17339,30012,1
15738,30013,1
17809,30014,0
15646,30015,0
17975,30016,0
13238,30017,1
18239,30018,0
16138,30019,1
15854,30020,0
18116,30021,0
17869,30022,0
12583,30023,0
17591,30024,0
14217,30025,0
14573,30026,1
16274,30027,0
12649,30028,1
17691,30029,1
17220,30030,1
16579,30031,0
16499,30032,1
16812,30033,1
15529,30034,1
12947,30035,0
15987,30036,1
16016,30037,0
17937,30038,0
17430,30039,1
18260,30040,0
13418,30041,1
14505,30042,1
17618,30043,0
13199,30044,0
17288,30045,1
16218,30046,0
15998,30047,1
17371,30048,0
17019,30049,1
13652,30050,0
15555,30051,0
17722,30052,1
16098,30053,1
13089,30054,0
13090,30055,0
17702,30056,1
14733,30057,1
18041,30058,0
15862,30059,0
16955,30060,0
17752,30061,0
12434,30062,0
17702,30063,0
14037,30064,1
12931,30065,1
13668,30066,0
14702,30067,0
18077,30068,0
17236,30069,1
18239,30070,0
14060,30071,0
16995,30072,0
14594,30073,0
14487,30074,0
17567,30075,0
15298,30076,1
16203,30077,1
12605,30078,0
18229,30079,1
17611,30080,0
15708,30081,0
17858,30082,1
14057,30083,1
18144,30084,0
13418,30085,1
15922,30086,1
16754,30087,1
15353,30088,1
13240,30089,0
12766,30090,0
14210,30091,1
14107,30092,0
14565,30093,0
13078,30094,0
14205,30095,0
14850,30096,0
17696,30097,0
15048,30098,1
15291,30099,1
13854,30100,0
16059,30101,1
17346,30102,0
15894,30103,0
17548,30104,0
18239,30105,1
14092,30106,1
15246,30107,1
13369,30108,1
14618,30109,1
14210,30110,1
15605,30111,0
13786,30112,0
17964,30113,1
16250,30114,0
17293,30115,0
13488,30116,1
14961,30117,0
17735,30118,0
15574,30119,1
17377,30120,0
13748,30121,1
17041,30122,0
17033,30123,1
15358,30124,1
16907,30125,1
17346,30126,0
17838,30127,0
17025,30128,0
12915,30129,0
14498,30130,0
15547,30131,0
17371,30132,0
14544,30133,1
13126,30134,0
14696,30135,0
15953,30136,0
12476,30137,0
17214,30138,1
14282,30139,1
17954,30140,0
17097,30141,0
15159,30142,0
15192,30143,0
16560,30144,0
17377,30145,0
15485,30146,0
17068,30147,0
15498,30148,0
14092,30149,0
16233,30150,1
17381,30151,1
18259,30152,0
15224,30153,0
16553,30154,0
14237,30155,0
16553,30156,1
15291,30157,0
12471,30158,0
17924,30159,1
17097,30160,1
16510,30161,0
16350,30162,0
15038,30163,0
13267,30164,0
16858,30165,0
12838,30166,0
14952,30167,0
15945,30168,0
12826,30169,0
13000,30170,0
12826,30171,0
17025,30172,0
17894,30173,0
17198,30174,0
12682,30175,0
14688,30176,0
15304,30177,0
13034,30178,0
12567,30179,0
17358,30180,1
14409,30181,0
15048,30182,0
18113,30183,1
18176,30184,0
16665,30185,1
15079,30186,1
17525,30187,0
17338,30188,0
13077,30189,0
15660,30190,1
15288,30191,0
18092,30192,0
14449,30193,1
12427,30194,0
13963,30195,0
17547,30196,1
16098,30197,1
16781,30198,1
16983,30199,1
14146,30200,0
14796,30201,0
18011,30202,0
13102,30203,0
15827,30204,1
16996,30205,0
13948,30206,0
17820,30207,1
12763,30208,1
17908,30209,0
15532,30210,0
17126,30211,0
17976,30212,0
14985,30213,0
18225,30214,1
16293,30215,0
12971,30216,1
17259,30217,0
13209,30218,1
15854,30219,1
14709,30220,0
18225,30221,0
14871,30222,0
15181,30223,1
17381,30224,0
15291,30225,0
15038,30226,0
16779,30227,1
17951,30228,1
15044,30229,1
18102,30230,1
14215,30231,0
15426,30232,0
14449,30233,1
17198,30234,0
15923,30235,0
16904,30236,1
15605,30237,0
13426,30238,1
15950,30239,0
13599,30240,0
14952,30241,1
14215,30242,0
17975,30243,1
15079,30244,0
17218,30245,0
13093,30246,0
17341,30247,1
16665,30248,0
16923,30249,0
16885,30250,1
12725,30251,1
17377,30252,1
13758,30253,0
14841,30254,1
15628,30255,0
13089,30256,1
16029,30257,0
14723,30258,1
13092,30259,0
12947,30260,0
16743,30261,0
15996,30262,1
16140,30263,0
16250,30264,0
16065,30265,0
13576,30266,0
13777,30267,0
17674,30268,0
15039,30269,0
17954,30270,0
14684,30271,0
17812,30272,0
16081,30273,1
14085,30274,0
17964,30275,0
15048,30276,1
14560,30277,1
15018,30278,0
16125,30279,0
14449,30280,0
18044,30281,1
13255,30282,0
15513,30283,1
14775,30284,1
15752,30285,1
16525,30286,0
15881,30287,0
17372,30288,1
14298,30289,1
12472,30290,0
16442,30291,1
13579,30292,1
16679,30293,1
13269,30294,1
18168,30295,1
14290,30296,0
15048,30297,0
14404,30298,0
15547,30299,0
14150,30300,1
17860,30301,1
15024,30302,0
12441,30303,0
15101,30304,0
12386,30305,0
14606,30306,0
17343,30307,0
17456,30308,1
13854,30309,0
17925,30310,0
14491,30311,0
17404,30312,0
17179,30313,0
13370,30314,1
16161,30315,0
12942,30316,0
16081,30317,0
17450,30318,1
17799,30319,0
17181,30320,1
18118,30321,0
13715,30322,0
14449,30323,0
16519,30324,0
15384,30325,0
18055,30326,0
17827,30327,1
15525,30328,1
17396,30329,0
16711,30330,1
13117,30331,1
14047,30332,1
16905,30333,1
12683,30334,1
16893,30335,0
15044,30336,1
13097,30337,1
13124,30338,0
12797,30339,1
15752,30340,0
16042,30341,1
16161,30342,0
15093,30343,0
13999,30344,0
16385,30345,0
16442,30346,0
14825,30347,0
14081,30348,0
14796,30349,0
17700,30350,1
16810,30351,0
15856,30352,1
18061,30353,0
16556,30354,0
17181,30355,0
12386,30356,0
15361,30357,0
15823,30358,0
15615,30359,0
16011,30360,1
15898,30361,0
16893,30362,0
14524,30363,0
15240,30364,0
14135,30365,0
17677,30366,1
18119,30367,1
13948,30368,1
17760,30369,0
16241,30370,0
13324,30371,1
16271,30372,0
15012,30373,0
13958,30374,0
14796,30375,1
16945,30376,0
17428,30377,1
18223,30378,1
13198,30379,1
15641,30380,0
17307,30381,1
16905,30382,1
13270,30383,1
17720,30384,1
14107,30385,0
14355,30386,1
13030,30387,1
15304,30388,0
16701,30389,1
15062,30390,0
14560,30391,0
14334,30392,0
16531,30393,0
13748,30394,1
15018,30395,1
16904,30396,1
12839,30397,0
17338,30398,1
12567,30399,0
13941,30400,0
12808,30401,0
14544,30402,1
16983,30403,0
15955,30404,0
12649,30405,0
15070,30406,0
16722,30407,1
14679,30408,0
18011,30409,0
17375,30410,0
18092,30411,1
16553,30412,0
17978,30413,0
13802,30414,1
12766,30415,1
14708,30416,1
17888,30417,1
13145,30418,1
16033,30419,0
14082,30420,0
14236,30421,1
14901,30422,0
16945,30423,1
15358,30424,0
17456,30425,0
16150,30426,0
17243,30427,0
17341,30428,1
15649,30429,0
12763,30430,0
14078,30431,0
12662,30432,1
17873,30433,0
15602,30434,0
16393,30435,1
13880,30436,0
18044,30437,0
15093,30438,0
14709,30439,0
16717,30440,1
14205,30441,1
16531,30442,1
15555,30443,0
13842,30444,1
17659,30445,0
15332,30446,1
16711,30447,0
16411,30448,0
15311,30449,0
13798,30450,1
16779,30451,0
16782,30452,0
17340,30453,0
14560,30454,0
13093,30455,0
16726,30456,1
13065,30457,0
13319,30458,1
15221,30459,0
14388,30460,0
16656,30461,0
15394,30462,0
13874,30463,0
17925,30464,0
17059,30465,1
13941,30466,0
12662,30467,1
14414,30468,1
14201,30469,0
15752,30470,0
14696,30471,0
12726,30472,0
18144,30473,0
15159,30474,1
13090,30475,1
16746,30476,0
14390,30477,0
17869,30478,1
12577,30479,1
13777,30480,1
14680,30481,0
14414,30482,1
14150,30483,0
14911,30484,1
13569,30485,0
15100,30486,1
16638,30487,1
13267,30488,1
15298,30489,0
12868,30490,0
17220,30491,0
15350,30492,0
13649,30493,0
18043,30494,1
13078,30495,1
15713,30496,0
17339,30497,0
13984,30498,0
14867,30499,0
16262,30500,0
13173,30501,0
12681,30502,0
18259,30503,0
13649,30504,1
12785,30505,1
16168,30506,1
14298,30507,0
14702,30508,0
18229,30509,1
17735,30510,0
14031,30511,0
12494,30512,0
12709,30513,1
16221,30514,1
15005,30515,1
16928,30516,0
15834,30517,0
13174,30518,0
15194,30519,0
16037,30520,1
17690,30521,0
17967,30522,0
13174,30523,0
16710,30524,0
16168,30525,0
12476,30526,0
14841,30527,0
16367,30528,0
14498,30529,1
16684,30530,0
13831,30531,1
17044,30532,0
14867,30533,1
13077,30534,0
12681,30535,0
15805,30536,0
15615,30537,0
14146,30538,0
14309,30539,0
15194,30540,0
13520,30541,0
13569,30542,1
13869,30543,0
16138,30544,0
18074,30545,0
13065,30546,1
16711,30547,0
16385,30548,0
16019,30549,0
17449,30550,0
17343,30551,0
15544,30552,0
14608,30553,0
15823,30554,0
13000,30555,0
12942,30556,0
15279,30557,0
15329,30558,1
18229,30559,0
15996,30560,0
15827,30561,0
15502,30562,0
13050,30563,1
17358,30564,1
18193,30565,1
15079,30566,0
17838,30567,0
15640,30568,0
17990,30569,0
15732,30570,1
17411,30571,0
13269,30572,1
14985,30573,1
15664,30574,1
12868,30575,1
16893,30576,1
14878,30577,0
18043,30578,0
17552,30579,0
14449,30580,1
15827,30581,0
17897,30582,0
14205,30583,1
13999,30584,0
17041,30585,0
15965,30586,0
14205,30587,1
13011,30588,0
16016,30589,0
17371,30590,0
12826,30591,1
12797,30592,0
15535,30593,0
15032,30594,0
17007,30595,1
16717,30596,1
13238,30597,1
17338,30598,1
17339,30599,0
15204,30600,0
14031,30601,1
17341,30602,0
14606,30603,0
13211,30604,0
12433,30605,1
12942,30606,0
13767,30607,1
14543,30608,0
17069,30609,0
13668,30610,0
16477,30611,1
16531,30612,0
15713,30613,0
17796,30614,0
12481,30615,0
15808,30616,0
14030,30617,0
12712,30618,0
17596,30619,0
16153,30620,1
16252,30621,0
16995,30622,1
16402,30623,1
13523,30624,1
18219,30625,0
15689,30626,0
13267,30627,1
15808,30628,0
15596,30629,0
16520,30630,0
15805,30631,0
17412,30632,1
17392,30633,1
14415,30634,0
15649,30635,1
16905,30636,1
17858,30637,0
12705,30638,0
17870,30639,1
12826,30640,0
14825,30641,0
13777,30642,0
12686,30643,1
15529,30644,0
16293,30645,0
12865,30646,0
15822,30647,0
14180,30648,0
12763,30649,0
13092,30650,0
16670,30651,0
12782,30652,1
17735,30653,1
13531,30654,1
16546,30655,1
17338,30656,0
17059,30657,0
14898,30658,0
13807,30659,1
12763,30660,0
16919,30661,1
16327,30662,0
13008,30663,0
15834,30664,0
17026,30665,1
12683,30666,0
13748,30667,0
17702,30668,0
15039,30669,0
14146,30670,0
16161,30671,0
13652,30672,0
12779,30673,1
17025,30674,0
18230,30675,0
16163,30676,0
16186,30677,0
16638,30678,1
16955,30679,1
13959,30680,0
15181,30681,1
12691,30682,1
13531,30683,1
17552,30684,0
17340,30685,1
15880,30686,0
15965,30687,0
13225,30688,1
12347,30689,0
17950,30690,0
17858,30691,0
15750,30692,0
14135,30693,0
15299,30694,0
16262,30695,0
13576,30696,0
14293,30697,1
16891,30698,0
16168,30699,1
13984,30700,1
15811,30701,1
16042,30702,0
12471,30703,1
17659,30704,0
13255,30705,0
16995,30706,1
16955,30707,0
12431,30708,0
14680,30709,0
17189,30710,0
13034,30711,0
15350,30712,1
14001,30713,1
16634,30714,0
12474,30715,1
14189,30716,0
15078,30717,0
13069,30718,0
17375,30719,1
16393,30720,0
15038,30721,0
17580,30722,0
12808,30723,0
15062,30724,0
15107,30725,1
16520,30726,0
14443,30727,1
12947,30728,0
14491,30729,0
13958,30730,1
14395,30731,0
15081,30732,0
16945,30733,1
15197,30734,0
14210,30735,0
17470,30736,0
16596,30737,1
12433,30738,0
15723,30739,0
15279,30740,0
17967,30741,0
15482,30742,0
13959,30743,1
17809,30744,0
16019,30745,0
16153,30746,1
18055,30747,0
14621,30748,1
17524,30749,0
12417,30750,1
13269,30751,0
17848,30752,0
17700,30753,1
12971,30754,1
15304,30755,0
14769,30756,0
13854,30757,1
16037,30758,0
13481,30759,0
13329,30760,0
17760,30761,0
13842,30762,1
16221,30763,0
14298,30764,0
18144,30765,0
13579,30766,1
16442,30767,0
14355,30768,0
13767,30769,0
17677,30770,1
12681,30771,0
13077,30772,0
15789,30773,1
13113,30774,0
17236,30775,1
14443,30776,0
18061,30777,0
17850,30778,0
17068,30779,1
17618,30780,0
16458,30781,0
12662,30782,0
13078,30783,0
15544,30784,0
